mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing,source,geometry,eez_name,inside_indonesia_eez,distance_to_lane_km,inside_shipping_lane,nearest_port,distance_to_port_km,protected_name,protected_category,protected_no_take,distance_to_protected_km,inside_protected_area,bathymetry_m,year,month,day,hour,minute,day_of_week,is_weekend,time_gap_second,previous_speed,previous_course,acceleration,course_change,distance_previous_km,is_stop,trip_id,speed_change,acceleration_abs,turning_rate,heading_sin,heading_cos,hour_sin,hour_cos,month_sin,month_cos,movement_state,log_distance_port,log_distance_shore,depth_abs,historical_points,trip_length,gps_gap,missing_course,anomaly_score,embedding_norm
165172979135964,2016-10-08 09:43:18,-0.6617833323909948,-0.7463537323333495,-0.7919520597315971,-0.6797539147034095,-7.1947284,112.739494,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00\xe0S/\\@\xfe\xff\xff\xdff\xc7\x1c\xc0',,False,-0.5727606622236587,True,SURABAYA,-0.739194843546995,Raden Suryo,VI,Not Applicable,-0.5162607325125201,False,0.6511758896114286,2016,10,8,9,43,5,1,1320.0,0.8,123.4,-0.004904776472312219,0.0,0.0,0,142,0.772241765929459,-0.03431626446484457,-0.10871531140630948,-0.011863665602244207,0.9999296242428655,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,-1.0252102627474222,-0.83957087531293,-0.3968286535883272,1.4350130946115454,-0.7882228089445387,-0.4380937750433577,0,4.3844385,16.957743
165172979135964,2016-01-11 09:30:32,-0.6116041348148816,-0.6191000935147359,-0.8108816964098732,-1.0405648379544956,-6.7087665,110.484695,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00@\x05\x9f[@\x01\x00\x00\xe0\xc6\xd5\x1a\xc0',Indonesian Exclusive Economic Zone,True,-0.5746134590404697,True,SEMARANG,-0.6394167606753534,Pagerwunung Darupono,III,Not Applicable,-0.5797010360521665,False,0.637390655154857,2016,1,11,9,30,0,0,736.0,18.3,203.2,-0.3414581905388294,120.6,4.815734,0,80,-3.2367314920080017,0.30249595826406817,0.21332444747133034,-0.018160284156678603,0.9998350884417633,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,-0.6626631942162647,-0.6724357091055206,-0.42351065043262426,1.4350130946115454,-0.8984627828229563,-0.4380937750433577,0,4.361197,12.885893
165172979135964,2015-06-01 02:28:22,-0.6512046284794214,-0.7132650150232579,2.104281731482948,-0.21105355320393218,-7.087983,112.66176,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00@Z*\\@\xff\xff\xff?\x18Z\x1c\xc0',Indonesian Exclusive Economic Zone,True,-0.5776917579775293,True,GRESIK,-0.7165314679082103,Raden Suryo,VI,Not Applicable,-0.4722822981381827,False,0.6432228697326373,2015,6,1,2,28,0,0,1888.0,0.0,358.8,0.11511231207554222,177.6,4.7971697,0,19,1.6180755830956617,0.07597602043428692,0.07631408082445915,-0.0036835710711815373,0.999993215629068,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,1,-0.9319544541483674,-0.802361051440522,-0.4122221133061909,1.4350130946115454,-0.8520094604968307,-0.4380937750433577,0,4.346484,15.600755
33266086194351,2014-10-26 22:29:11,-0.6617833323909948,0.26696325364164797,0.4952629071859183,0.7935572315438535,0.8466667,113.1375,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff\xbf\xccH\\@\x00\x00\x00\xc0\xe4\x17\xeb?',,False,2.5282164539388106,False,KUALA KAPUS,0.27118162373832577,Betung Kerihun,II,Not Applicable,-0.6763831223766412,False,0.688820183704374,2014,10,26,22,29,6,1,1.279593e+06,0.0,201.0,-0.004821185203814613,89.0,2575.7888,0,78,1.2498730811616818,-0.03439992001480088,-0.10857842904515697,0.013849743689540476,0.9999040877002824,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0,0.7474399101824691,-0.83957087531293,-0.32396627759043894,-1.649264510227804,-0.9296627754300557,2.2826163186204402,0,4.342293,28.548002
87919276942456,2016-02-28 01:50:29,-0.6617833323909948,-0.7463537323333495,-0.943389119308986,1.1207631913903444,-8.744333,115.212,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff_\x91\xcd\\@\xff\xff\xff?\x19}!\xc0',,False,-0.572300340558806,True,BENOA,-0.7394980441776365,Ngurah Rai,VI,Part,-0.7577615533688401,False,0.650115486960923,2016,2,28,1,50,6,1,10.0,0.0,23.0,-0.004904776472312219,56.0,0.0,1,6,0.9206567490909591,-0.03431626446484457,9.910299669905113,0.01955976040084678,0.9998086895866937,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,-1.0265120917512573,-0.83957087531293,-0.3988811148840425,-0.22613320381479235,-0.061609647783647234,-0.4380937750433577,0,4.3052373,7.0311236
33266086194351,2013-06-28 15:27:11,-0.6014754390138957,-0.3879669417205016,1.1578001232279425,1.315318086434204,0.16666667,104.770836,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff_U1Z@\xff\xff\xff_UU\xc5?',Indonesian Exclusive Economic Zone,True,-0.5229816057639999,False,DABO,-0.45759522127088104,Gunung Kijang,Ia,Not Applicable,-0.4002827773671688,False,0.6411020644316263,2013,6,28,15,27,4,0,626023.0,1.1,186.0,-0.004679959599846224,163.0,532.95734,0,34,1.149765551092644,-0.03454125422087559,-0.1082028911250283,0.022954614988506584,0.999736508111377,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,1,-0.20572665230700388,-0.6413327387026018,-0.4163270358976212,-1.649264510227804,-0.9359027739514756,2.2826163186204402,0,4.2916207,29.629236
165172979135964,2016-06-14 06:21:54,-0.640625924567848,-0.7225395222834523,2.104281731482948,-0.1880606479956196,-7.095403,112.65858,-1,false_positives,b'\x01\x01\x00\x00\x00\xff\xff\xff\x1f&*\\@\x00\x00\x00`\xb1a\x1c\xc0',Indonesian Exclusive Economic Zone,True,-0.5781869486438749,True,GRESIK,-0.7197635727447677,Raden Suryo,VI,Not Applicable,-0.4760340911882855,False,0.6432228697326373,2016,6,14,6,21,1,0,905.0,0.5,154.0,0.23769770719570474,25.0,4.3404446,0,115,1.503657250514983,0.19865568339074005,-0.054410099905364266,-0.003282271607442503,0.9999946133320394,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,1,-0.9447882695033126,-0.7662630834463309,-0.4122221133061909,1.4350130946115454,-0.9303561085991023,-0.4380937750433577,0,4.2771873,15.330071
33266086194351,2016-08-09 03:17:17,-0.6617833323909948,-0.24717985804732198,1.1578001232279425,1.0765461697894672,4.498833,101.8515,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff\xff~vY@\xff\xff\xff\x1f\xce\xfe\x11@',,False,1.0255208544530077,False,KUALA TANJUNG,0.33060971796354394,Pulau Berkeh,Ia,Part,0.4172742960849299,False,0.7545651480357154,2016,8,9,3,17,1,0,48388.0,0.0,0.0,-0.0016762488129983134,38.0,995.6142,0,237,1.4014858882260282,-0.03754727485316995,-0.10716981986551673,0.018788169680945075,0.9998234867615583,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,1,0.7985742116016166,-0.83957087531293,-0.19671367725609878,-1.649264510227804,-0.9532361031776418,2.2826163186204402,0,4.27013,27.300364
33266086194351,2015-04-23 23:45:06,-0.6617833323909948,-0.6253195368248737,1.1767296470768185,-0.9220632065701805,3.0658333,117.489334,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\x00\x00\x00@Q_]@\xff\xff\xff\x9f\xd3\x86\x08@',Indonesian Exclusive Economic Zone,True,-0.3846875920115005,False,LINGKAS,-0.6426731495438021,Pulau Semama,IV,Part,-0.17012714852163074,False,0.6522362922619341,2015,4,23,23,45,3,0,351072.0,0.0,0.0,-0.004455781973216435,96.0,909.164,0,105,1.4058176573366974,-0.0347656042394921,-0.10817716123322012,-0.01609234423011576,0.9998705098447396,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,1,-0.6728160128191026,-0.83957087531293,-0.39477619229261196,-1.649264510227804,-0.9359027739514756,2.2826163186204402,0,4.2239037,26.35991
33266086194351,2016-08-02 07:40:54,-0.6617833323909948,-0.28580142114175583,0.38168513224802164,-0.8424725676886016,2.5,115.10416,-1,crowd_sourced,b'\x01\x01\x00\x00\x00\xff\xff\xff\x7f\xaa\xc6\\@\x00\x00\x00\x00\x00\x00\x04@',,False,1.6134724994789098,False,KUALA KAPUS,-0.3782790261259841,Kayan Mentarang,II,Not Applicable,-0.7415041300211027,False,1.1707731883591261,2016,8,2,7,40,1,0,112279.0,0.0,0.0,-0.004027333864438569,105.0,1462.8547,0,232,1.223882321908446,-0.0351943818237033,-0.10687489297318713,-0.014703390325457547,0.9998918993135895,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0,-0.052986646418178525,-0.83957087531293,0.6088773813121025,-1.649264510227804,-0.9539294363466886,2.2826163186204402,0,4.2024217,33.28796
165172979135964,2015-05-18 01:47:20,-0.5812183213544397,-0.5919460468318898,2.123211435858864,-0.9883887389714963,-7.6253085,113.64119,-1,false_positives,b'\x01\x01\x00\x00\x00\xff\xff\xff?\ti\\@\x00\x00\x00\xe0P\x80\x1e\xc0',Indonesian Exclusive Economic Zone,True,-0.5650921142305515,True,PANARUKAN,-0.6192270507676558,Dataran Tinggi Yang,IV,Not Applicable,-0.6215803716997796,False,0.62254501804778,2015,5,18,1,47,0,0,26608.0,0.1,232.1,0.0036111687989166773,143.6,34.259754,0,14,1.5995237266604079,-0.03561086691903157,-0.09809455111267285,-0.01724978221033637,0.9998512114378298,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,1,-0.6016915359545346,-0.5814313401169904,-0.4522451085726366,1.4350130946115454,-0.6377695112614151,2.2826163186204402,0,4.150854,10.934047
165172979135964,2016-04-01 01:53:13,-0.6468227855291951,-0.6940400234923758,2.312507757509865,-0.25084887264472167,-8.675792,116.04626,-1,false_positives,b'\x01\x01\x00\x00\x00\x00\x00\x00\xe0\xf5\x02]@\xff\xff\xff_\x01Z!\xc0',Indonesian Exclusive Economic Zone,True,-0.47920238541886734,False,AMPENAN,-0.6966514662911001,Pelangan,V,Not Applicable,-0.6750268754354527,False,0.6310282392518239,2016,4,1,1,53,4,0,2526.0,0.4,343.4,0.08869938889100575,171.5,13.053349,0,100,1.5741906650629478,0.04954278578347604,0.02484842380107694,-0.004378124765813606,0.9999904159658406,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1,-0.8560971590373097,-0.7872777132272638,-0.4358254182069154,1.4350130946115454,-0.8887561184563032,-0.4380937750433577,0,4.1484265,11.589264
165172979135964,2016-10-22 04:58:35,-0.5822669367803197,-0.6482826088608338,1.9528446380567388,-1.3536213306477596,5.4503684,115.16144,-1,false_positives,b'\x01\x01\x00\x00\x00\x01\x00\x00\x00U\xca\\@\x00\x00\x00`-\xcd\x15@',,False,2.0808708607849473,False,KUALA KAPUS,0.3128430107153315,Kayan Mentarang,II,Not Applicable,-0.15284713614690534,False,0.6384510578053625,2016,10,22,4,58,5,1,445082.0,0.8,123.4,-0.004446268192894689,76.2,1431.5201,0,144,1.4003518887972477,-0.0347751253358851,-0.10837837834735842,-0.023622951386056797,0.999720939146426,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,0.7835303482076795,-0.584460331538485,-0.42145818913690924,1.4350130946115454,-0.9476894378252687,2.2826163186204402,0,4.141407,15.05406
